Age,Income,Spending Score
26.4901424590337,30.894468400870707,72.02786170602816
24.585207096486446,31.401961315920587,77.00312488523113
26.94306561430208,32.70762810793819,80.02621849859092
29.569089569224076,32.634505130087256,80.2349029688237
24.29753987582999,26.555826580107272,77.74967264260378
24.29758912915246,27.65543740021219,83.11424966173749
29.737638446522176,31.28758816802165,74.66189785308703
27.302304187458727,31.284464877280524,79.28810257489353
23.591576842195146,31.28761921576512,80.60147815855949
26.627680130757895,39.6318287266368,82.57219417029374
23.609746921562614,31.427226276732917,83.55807439044445
23.60281073928923,32.8389141004515,74.37678954081065
25.725886814698104,32.385004408733,72.32942914632189
19.260159266026605,31.628478128264494,86.38838410949255
19.8252465024609,29.211826888399138,81.66157005989795
23.313137412277083,31.89742305123317,76.25756731721724
21.961506638996728,28.06793696365607,87.75575987761262
25.94274199778582,29.407953483149978,80.57837317146429
22.27592777343637,28.78659113042724,85.89648592031914
20.763088895994127,30.204685348465805,80.33759240705055
29.39694630676466,35.786646416683766,90.30373962440993
24.322671098540393,25.33183701852063,88.77670421221602
25.20258461406377,31.715650475936283,78.75517925760464
20.72575544135963,25.96821032202587,84.85785475477178
23.36685182642445,28.820170335526416,83.22687974792574
25.3327677691296,32.72237649241841,86.84315778766174
21.54701926773309,30.160700047738658,75.17538269709948
26.127094055037016,27.305638055176736,83.43025729999219
23.198083930243584,28.211740726850078,85.29212243424794
24.124918750620168,31.69899437233669,71.20630256788442
23.194880163311808,28.174083420707156,74.08370743667112
30.556834553526812,30.54114647395494,69.8038391111995
24.9595083257862,30.113929599759533,78.65296582777721
21.8268672131323,28.370999130985457,83.58771127897981
27.467634736309567,35.35986022331331,87.51178526048014
21.337469050086934,31.584797555795028,80.37047390209888
25.626590785014265,24.937143533355982,88.14307772785646
19.120989628360675,30.46613578692357,73.09949270892554
21.015441853304708,28.34553383807903,71.48308780322422
25.590583707607372,32.13108333699056,79.72226150551691
27.215399739986232,28.018698153918248,81.92032724469654
25.51410484356991,29.713158896332754,79.83652625952953
24.65305515283528,31.262468197451145,69.66278949980062
24.096688913232132,32.1643879854253,79.55439980243605
20.56443402889772,26.99925898236056,73.47765249747573
22.840467374815873,29.16374691039763,83.3483627441502
23.618083687120638,28.81263672209761,81.83299123048424
28.171366678656746,28.366676918565723,75.30060106836322
26.030854868705383,34.41363560070274,77.43066541331653
19.7108795339118,31.01245427740239,74.70393239055524
25.972251908184386,26.84779011416239,79.68660451363414
23.84475315875105,32.29465486763694,84.77571160250619
22.969233999082125,35.30539049253158,75.07136976832228
26.835028866522602,32.581163151377865,82.52023257758923
28.092998567487854,26.201575085114968,77.3487119081378
27.793840357348596,28.78941481783437,76.03563583868828
22.482347430332084,33.16727787296656,79.46484820022721
24.072362872446355,28.230826335953047,74.82378838790314
25.99379029421069,31.109548570365572,77.23175347326409
27.926635381367078,31.93658513357334,74.01061053705575
23.56247728646413,27.68267382105479,89.82362566458195
24.44302307000855,29.8511866098455,80.17631775985865
