Age,Income,Spending Score
26.738499535539315,33.22008624313455,68.83900638843943
24.516074945900854,35.04706073731411,75.80437483932359
27.266909883352422,39.747461188577496,80.03670589802728
30.33060449742809,39.484218468314126,80.32886415635319
24.180463188468323,20.0,76.8495416996453
24.180520650677867,21.559574640763895,84.35994952643249
30.52724485427587,34.63531740487794,72.52665699432184
27.686021552035182,34.62407355820988,79.00334360485094
23.356839649227666,34.635429176754435,80.8420694219833
26.898960152550877,64.67458341589249,83.60107183841124
23.378038075156383,35.1380145962385,84.98130414662222
23.3699458625041,40.22009076162539,72.12750535713492
25.84686795048112,38.586015871438825,69.26120080485065
18.303519143697706,35.862521261752185,88.94373775328957
18.962787586204385,27.162576798236888,82.32619808385714
23.031993647656595,36.83072298443941,74.76059424410413
21.45509107882952,23.044573069161853,90.85806382865766
26.09986566408346,27.86863253933992,80.80972244005001
21.821915735675763,25.63172806953807,88.25508028844678
20.056937045326478,30.736867254476902,80.47262936987076
30.12977069122544,50.83192710006158,94.42523547417392
24.209782948297125,20.0,92.28738589710244
25.236348716407733,36.176341713370626,78.25725096064649
20.0133813482529,20.0,86.80099665668048
23.094660464161862,25.7526132078951,84.51763164709604
25.388229063984532,39.80055537270629,89.58042090272644
20.971522479021942,30.578520171859164,73.24553577593927
26.314943064209853,20.300296998636245,84.80236021998907
22.897764585284182,23.56226661666029,87.40897140794712
23.97907187572353,36.116379740412086,67.6888235950382
22.89402685719711,23.426700314545773,71.71719041133957
31.482973645781282,31.948127306237772,65.7253747556793
24.95275971341723,30.410146559134326,78.11415215888809
21.29801174865435,24.135596871547648,85.02279579057173
27.87890719236116,49.29549680392793,90.5164993646722
20.727047225101423,35.7052712008621,80.51866346293842
25.731022582516644,20.0,91.40030881899904
18.141154566420784,31.67808883292485,70.33928979249576
20.351348828855492,24.04392181708451,68.07632292451392
25.689014325541933,37.67190001316602,79.61116610772366
27.584633029983937,22.867313354105697,82.68845814257516
25.599788984164896,28.967372026797907,79.77113676334135
24.595231011641157,34.54488551082411,65.52790529972086
23.94613706543749,37.791796747531095,79.37615972341048
19.825173033714005,20.0,70.86871349646603
22.48054527061852,26.989488877431462,84.68770784181027
23.387764301640743,25.725492199551393,82.56618772267794
28.699927791766207,24.120036906836592,73.42084149570852
26.202664013489613,45.88908816252987,76.40293157864315
18.82935945623043,33.6448353986486,72.58550534677734
26.134293892881782,20.0,79.5612463190878
23.65221201854289,38.260757523492984,86.68599624350867
22.630772998929146,49.0994057731137,73.0999176756512
27.140867010943037,39.292187344960325,83.52832560862491
28.608498328735827,20.0,76.28819667139291
28.259480416906694,25.641893344203737,74.44989017416358
22.062738668720765,41.402200342679606,79.2507874803181
23.91775668452075,23.630974809430974,72.75330374306438
26.159422009912475,33.99437485331605,76.12445486256972
28.414407944928257,36.97170648086403,71.61485475187806
23.322890167541484,21.657625755797252,93.75307593041472
24.35019358167664,29.464271795443796,80.2468448638021
21.127827590978903,20.0,75.1019214440519
20.81327681571765,20.780511227991393,81.49785937513956
27.843840378379692,27.726886637461558,79.21370365216418
29.74684009999788,20.0,78.45321280326743
24.74796457446883,44.69170173538472,84.29916690030397
28.512365142622084,20.0,85.30255397033113
26.26572608766672,26.039599619727145,76.2864919667263
22.742080858882066,31.176665195574824,75.96927231548725
26.26488461927945,42.971459601595036,78.0746381199385
30.383127982630892,20.0,63.88655184685091
24.87460886311517,40.468473769394635,69.39366256461014
30.476252795349023,30.092097549176284,89.56811987211168
18.0,21.166422140568443,91.51477399450899
27.876658765313284,34.158931268369436,78.25674772310535
25.304664738833598,31.791537260161228,84.03589874139037
23.953474273369466,24.598048105570847,82.17875108180475
25.32116271787426,30.62821876491017,100.0
18.043508798896873,26.532177628244156,87.83702438004204
24.23114839256871,31.021656107261233,79.10457685963463
26.249894000291114,35.95917607068942,73.31121691579702
30.172629156595306,44.27415134530817,68.75487575819699
23.186054236042235,20.0,81.42424545107056
22.170272389873844,49.1973003719064,74.70554478300987
23.24385034745412,20.0,70.04422403281629
28.20390741195726,28.633934144679753,75.47398981030231
26.150628883808896,35.29485485836119,72.42916397469924
23.145839286815363,32.52892680961529,91.80999144550796
26.796436015896745,24.395704321614655,86.17147829864615
25.33977142271814,28.12689974678452,79.94419151078368
28.390257466865112,25.562991588070506,90.35960897223018
22.542814171429267,24.695717187502094,80.54157815353332
23.853182486907812,37.64641887318922,73.97101059070215
23.62762146403745,33.21313937368542,90.6618685408876
19.877697681537583,23.763813642654114,83.7723703057926
26.036420969726016,38.09639887889926,72.73927691971481
25.913693452629612,32.76569568788948,78.66762925341474
25.017897098248614,37.31575906955064,73.8706722263067
24.178945033186984,35.66665957731251,70.32040188324964
20.04620240282355,22.53904490170135,86.48324283272149
23.527741370321245,24.958370638227272,93.36591648329092
23.800499192156305,36.725642446109354,70.210026983266
22.192029557724332,35.49333238890118,83.940784656834
24.43550000916897,29.81188565432267,75.44550201614722
26.414177998850885,31.05594644977904,76.59012231364713
31.601650654236856,41.49898406209583,75.85324253032792
25.611022344911436,24.67585750047753,73.95206461224129
25.901426367529677,34.92387643053034,80.33965139561379
24.739439294818414,28.180266128094953,74.18334918512274
18.284300746453354,28.04086917095502,81.89319778045888
24.907201435927742,39.88899166788471,79.64833323385604
25.210805734793592,37.42874714089227,78.32736367193513
33.6213473936985,37.32158672400575,73.64705436570881
24.326736623266072,41.74930926438896,75.96260068602167
26.055415698167643,30.18903457469483,85.28773858078029
24.878508806031647,36.13757674165468,83.50642031337067
20.90962686833164,27.207599190658897,73.15711328641014
28.99987985080257,32.917497172395976,80.69532613800457
