Age,Income,Spending Score
26.4901424590337,31.252255761218994,68.83900638843943
24.585207096486446,31.962745842288818,75.80437483932359
26.94306561430208,33.79067935111347,80.03670589802728
29.569089569224076,33.68830718212216,80.32886415635319
24.29753987582999,25.178157212150182,76.8495416996453
24.29758912915246,26.717612360297068,84.35994952643249
29.737638446522176,31.80262343523031,72.52665699432184
27.302304187458727,31.798250828192728,79.00334360485094
23.591576842195146,31.802666902071167,80.8420694219833
26.627680130757895,43.48456021729152,83.60107183841124
23.609746921562614,31.998116787426085,84.98130414662222
23.60281073928923,33.97447974063209,72.12750535713492
25.725886814698104,33.33900617222621,69.26120080485065
19.260159266026605,32.27986937957029,88.94373775328957
19.8252465024609,28.89655764375879,82.32619808385714
23.313137412277083,32.65639227172644,74.76059424410413
21.961506638996728,27.2951117491185,90.85806382865766
25.94274199778582,29.17113487640997,80.80972244005001
22.27592777343637,28.301227582598138,88.25508028844678
20.763088895994127,30.28655948785213,80.47262936987076
29.39694630676466,38.10130498335728,94.42523547417392
24.322671098540393,23.464571825928882,92.28738589710244
25.20258461406377,32.4019106663108,78.25725096064649
20.72575544135963,24.355494450836222,86.80099665668048
23.36685182642445,28.34823846973698,84.51763164709604
25.3327677691296,33.811327089385784,89.58042090272644
21.54701926773309,30.22498006683412,73.24553577593927
26.127094055037016,26.22789327724743,84.80236021998907
23.198083930243584,27.496437017590114,87.40897140794712
24.124918750620168,32.37859212127137,67.6888235950382
23.194880163311808,27.443716788990024,71.71719041133957
30.556834553526812,30.75760506353691,65.7253747556793
24.9595083257862,30.159501439663348,78.11415215888809
21.8268672131323,27.719398783379642,85.02279579057173
27.467634736309567,37.50380431263864,90.5164993646722
21.337469050086934,32.21871657811304,80.51866346293842
25.626590785014265,22.912000946698377,91.40030881899904
19.120989628360675,30.652590101692997,70.33928979249576
21.015441853304708,27.68374737331064,68.07632292451392
25.590583707607372,32.98351667178678,79.61116610772366
27.215399739986232,27.226177415485548,82.68845814257516
25.51410484356991,29.598422454865855,79.77113676334135
24.65305515283528,31.767455476431596,65.52790529972086
24.096688913232132,33.03014317959543,79.37615972341048
20.56443402889772,25.798962575304785,70.86871349646603
22.840467374815873,28.82924567455668,84.68770784181027
23.618083687120638,28.337691410936657,82.56618772267794
28.171366678656746,27.71334768599201,73.42084149570852
26.030854868705383,36.17908984098384,76.40293157864315
19.7108795339118,31.417435988363344,72.58550534677734
25.972251908184386,25.58690615982734,79.5612463190878
23.84475315875105,33.21251681469171,86.68599624350867
22.969233999082125,37.427546689544215,73.0999176756512
26.835028866522602,33.613628411929014,83.52832560862491
28.092998567487854,24.682205119160955,76.28819667139291
27.793840357348596,28.305180744968123,74.44989017416358
22.482347430332084,34.43418902215318,79.2507874803181
24.072362872446355,27.52315687033427,72.75330374306438
25.99379029421069,31.5533679985118,76.12445486256972
27.926635381367078,32.71121918700268,71.61485475187806
23.56247728646413,26.75574334947671,93.75307593041472
24.44302307000855,29.791661253783698,80.2468448638021
21.680995077981915,20.0,75.1019214440519
21.411380127757987,26.414643255329985,81.49785937513956
27.437577467182592,29.11601147012394,79.21370365216418
29.06872008571247,25.632758863123026,78.45321280326743
24.783969635258998,35.71343956376072,84.29916690030397
28.010598693676073,24.994505177137786,85.30255397033113
26.084908075142902,28.459844296560558,76.2864919667263
23.06464073618463,30.45759202050132,75.96927231548725
26.084186816525243,35.044456511731404,78.0746381199385
29.614109699397908,24.974482470871962,63.88655184685091
24.892521882670145,34.07107313254235,69.39366256461014
29.693930967442018,30.035815713568553,89.56811987211168
18.0,26.56471972133217,91.51477399450899
27.465707513125672,31.617362159921445,78.25674772310535
25.261141204714512,30.696708934507143,84.03589874139037
24.102977948602398,27.89924092994422,82.17875108180475
25.275282329606508,30.244307297465067,100.0
19.037293256197323,28.651402410983838,87.83702438004204
24.340984336487463,30.39731070837937,79.10457685963463
26.07133771453524,32.31745736082367,73.31121691579702
29.433682134224547,35.55105885650873,68.75487575819699
23.44518934517906,25.66764575410603,81.42424545107056
22.574519191320437,37.46561681129693,74.70554478300987
23.49472886924639,23.167692701671243,70.04422403281629
27.746206353106224,29.46875216737546,75.47398981030231
25.986253328979053,32.05911022269602,72.42916397469924
23.410719388698883,30.983471537072614,91.80999144550796
26.539802299340067,27.820551680627922,86.17147829864615
25.291232648044122,29.27157212374954,79.94419151078368
27.90593497159867,28.274496728694086,90.35960897223018
22.893840718367944,27.937223350695263,80.54157815353332
24.017013560206696,32.97360733957359,73.97101059070215
23.823675540603528,31.249554200877665,90.6618685408876
20.609455155603644,27.57481641658771,83.7723703057926
25.88836083119373,33.14859956401637,72.73927691971481
25.783165816539668,31.07554832306813,78.66762925341474
25.015340369927383,32.84501741593636,73.8706722263067
24.29623859987456,32.203700946732646,70.32040188324964
20.753887773848756,27.098517461772747,86.48324283272149
23.738064031703924,28.039366359310606,93.36591648329092
23.971856450419693,32.61552761793142,70.210026983266
22.593168192335142,32.13629592901713,83.940784656834
24.516142865001974,29.926844421125484,75.44550201614722
26.212152570443614,30.410645841580735,76.59012231364713
30.65855770363159,34.47182713525949,75.85324253032792
25.523733438495515,27.929500139074598,73.95206461224129
25.772651172168292,31.91484083409513,80.33965139561379
24.7766622527015,29.29232571648137,74.18334918512274
19.243686354102877,29.23811578870473,81.89319778045888
24.920458373652348,33.845718981955166,79.64833323385604
25.18069062982308,32.88895722145811,78.32736367193513
32.389726337455855,32.84728372600223,73.64705436570881
24.422917105656634,34.569175825040155,75.96260068602167
25.904642027000836,30.073513445714656,85.28773858078029
24.89586469088427,32.38683539953237,83.50642031337067
21.493965887141403,28.914066351922905,73.15711328641014
28.42846844354506,31.134582233709548,80.69532613800457
27.255799098060322,29.544499309713103,85.25970986360252
27.373095841129143,30.339485877474516,68.31416303215039
22.271837635615782,32.083049589029194,83.80352134665955
29.2083829328083,27.136227608682844,75.36163368737907
20.794446811623157,37.32335546489911,83.99419068015212
26.76057128140081,26.478939164751043,74.65718590420238
31.571366877429938,25.750339855242935,67.36582529534837
22.028391024607934,34.05338805725024,68.60720293481786
23.301106811191683,32.770819428870276,80.33659462662968
25.298954095262925,32.18441935968254,81.81805751205037
23.489573037651404,32.19920928242498,73.66978362426914
20.3480097068016,29.9571362950358,84.47014721144161
25.205688924418084,26.859609699799588,68.36935956411727
21.813088858821686,30.26531595367804,79.53744140946878
26.420777291905544,27.629934009707608,71.5228866016628
22.241727297298592,33.41291906696213,75.43714724538489
29.649803215052618,29.485299164742514,80.33179069921489
22.65024012299129,27.11075981122621,73.97710644301233
24.033815451382974,28.875149554214524,77.30811119039122
27.440551652109008,31.445260089964687,87.04404966450109
21.307407050698135,28.02696406518609,75.96175691333796
25.68237980381239,27.12222861551749,85.849844784456
28.921428262847286,30.85290524022169,72.09205201739667
20.17755029631632,30.85738299888053,83.70862924540698
25.553901575596914,28.225698886201048,90.0909803446053
25.779648382745272,28.35136593033587,62.698488499108976
27.34546861533193,30.81217478075173,74.42173321170667
21.289147867365756,24.931704804759363,84.03950489026379
21.03863016074717,25.073876789682057,78.57868229769905
26.565824696850694,27.485445225616473,82.59802111359916
25.890954019699556,29.252934969008535,75.77210369298926
25.75147855103763,31.088176479593017,80.6061285123103
26.039344628490927,35.16374675932343,78.91025935225544
22.959925835264528,33.001808681207066,88.17447443161865
25.696761091483012,29.440215145128004,81.78094590310849
25.879217419896044,29.93344327234059,82.36321863452642
22.856945745920896,26.49114722376767,77.11686123714273
30.59732353343427,29.935204024026635,76.58675643149255
26.42149876273536,28.989694763779518,76.97209268526265
21.426089508392053,31.129514961183315,82.76116499664808
26.96966082590149,27.104691697566867,77.05310863425817
22.075954989318035,31.817712799844102,82.02842399827489
27.361253811227357,35.36458619550902,94.52780559051807
28.47578673702221,29.619339480401,86.09787292402184
22.537953044944867,31.405991027346296,77.7178352748251
27.890128387732965,32.415503970988894,88.40849745514761
26.238342780809496,28.595728348399575,77.14347238884915
27.46618047998347,30.784323686336457,65.73312825375503
30.690378947961843,30.04407340273628,72.94339582357817
24.26383565199139,30.341866344920913,66.90445655281901
22.73879150692753,27.294465756505865,77.53940561171083
22.33145671112343,30.0857856099063,80.12892865432686
22.552569145103686,31.742994019359074,91.73506118592698
24.76869487175769,35.07900262728264,82.28849161634913
26.02345592444993,33.35744789129822,78.46629629833795
25.830072397990058,37.536138601290446,85.80583906828443
27.481549747108073,27.314283529891824,64.52205283694481
25.03900567563372,33.05312222852237,81.64930190675996
